0.281412 0.292636 0.300438 0.228435 0.165402 0.230042 0.281569 0.250736 0.294242 0.472821 0.166851 0.229712 0.166085 0.251968 0.154311 0.165147 0.164906 0.28286 0.381086 0.290998 0.292961 0.438701 0.279502 0.165414 0.298781
0.344602 0.377812 0.368892 0.879364 0.22277 0.878247 0.344799 0.31709 0.534313 0.500888 0.225078 0.878477 0.223858 0.318486 0.268106 0.222363 0.221979 0.346418 0.539976 0.351273 0.403291 0.516771 0.342204 0.222789 0.366923
0.198286 0.341876 0.200757 0.0198094 0.161302 0.0204233 0.198425 0.183194 0.319222 0.684568 0.163221 0.0202959 0.162206 0.18412 0.17897 0.160965 0.160646 0.199564 0.289715 0.32404 0.352546 0.653076 0.196603 0.161318 0.199422
0.345593 0.410435 0.37117 0.999502 0.24107 0.999474 0.345798 0.318692 0.547354 0.251236 0.24369 0.99948 0.242304 0.320166 0.292536 0.240608 0.240172 0.347484 0.718222 0.387496 0.428467 0.273212 0.343095 0.241091 0.369107
0.166509 0.398237 0.17364 1.90388e-07 0.159228 2.14515e-07 0.166631 0.143097 0.365373 0.857036 0.161166 2.09329e-07 0.160141 0.143853 0.187097 0.158887 0.158565 0.167629 0.172469 0.383621 0.406618 0.819497 0.165034 0.159244 0.172444
0.325388 0.41128 0.340552 1 0.237502 1 0.32559 0.314547 0.511841 0.116688 0.240109 1 0.238731 0.316061 0.266416 0.237043 0.236609 0.327248 0.850255 0.3959 0.422539 0.153466 0.322933 0.237523 0.338539
0.158123 0.445437 0.168581 2.50338e-28 0.165156 4.04539e-28 0.158241 0.129324 0.43706 0.927499 0.167155 3.66619e-28 0.166098 0.130019 0.205773 0.164805 0.164473 0.159205 0.0896989 0.43126 0.454897 0.884622 0.156701 0.165173 0.167402
0.311877 0.419303 0.317459 1 0.233124 1 0.312076 0.316131 0.466194 0.0611782 0.2357 1 0.234338 0.317669 0.237985 0.23267 0.232241 0.313704 0.929737 0.409591 0.424794 0.104192 0.309467 0.233145 0.315511
0.153053 0.472865 0.164963 4.85716e-114 0.168234 3.44382e-113 0.153168 0.12384 0.498231 0.957923 0.170262 2.30457e-113 0.169189 0.124508 0.21393 0.167877 0.16754 0.15411 0.0411107 0.460154 0.482218 0.914151 0.151663 0.16825 0.163796
0.303228 0.429021 0.302148 1 0.230449 1 0.303424 0.319627 0.431664 0.0368112 0.233006 1 0.231654 0.321182 0.218368 0.229999 0.229574 0.305032 0.969386 0.422653 0.43131 0.0803906 0.300849 0.23047 0.300247
0.149665 0.48883 0.16218 0 0.169867 0 0.149778 0.122443 0.540035 0.972304 0.17191 0 0.170829 0.123103 0.214849 0.169507 0.169167 0.150705 0.0179531 0.477636 0.497457 0.929659 0.148296 0.169883 0.161022
0.297534 0.437432 0.292588 1 0.228824 1 0.297728 0.322764 0.41017 0.025105 0.231368 1 0.230023 0.324328 0.206326 0.228376 0.227952 0.299321 0.986701 0.433071 0.437945 0.0672831 0.295177 0.228845 0.290718
0.147322 0.498441 0.1601 0 0.170756 0 0.147433 0.122672 0.565709 0.97972 0.172807 0 0.171722 0.123332 0.212881 0.170395 0.170054 0.14835 0.00797856 0.488478 0.506293 0.938718 0.145968 0.170772 0.15895
0.293784 0.443699 0.286717 1 0.227844 1 0.293977 0.325174 0.398046 0.0189681 0.230381 1 0.22904 0.326744 0.199069 0.227398 0.226975 0.29556 0.993975 0.440582 0.443185 0.059412 0.291441 0.227865 0.284867
0.145695 0.504473 0.15863 0 0.171244 0 0.145805 0.123339 0.580755 0.983839 0.1733 0 0.172213 0.124001 0.210437 0.170883 0.170541 0.146715 0.00373135 0.495401 0.511706 0.944368 0.144353 0.171261 0.157486
0.291326 0.448021 0.283096 1 0.22725 1 0.291518 0.326927 0.391532 0.0155075 0.229783 1 0.228444 0.3285 0.194622 0.226805 0.226383 0.293096 0.9971 0.445699 0.446877 0.0544362 0.288993 0.227271 0.281257
0.144577 0.508365 0.157633 0 0.171518 0 0.144687 0.123996 0.589459 0.986267 0.173577 0 0.172488 0.124661 0.208367 0.171156 0.170814 0.145592 0.0018582 0.4999 0.515161 0.94803 0.143243 0.171535 0.156493
0.289723 0.450888 0.280839 1 0.226885 1 0.289915 0.328159 0.388101 0.0134423 0.229414 1 0.228077 0.329733 0.191846 0.226439 0.226018 0.291488 0.99851 0.449085 0.449343 0.0511927 0.287396 0.226905 0.279009
0.14382 0.510908 0.156973 0 0.171676 0 0.14393 0.124519 0.594518 0.987763 0.173736 0 0.172646 0.125186 0.206826 0.171314 0.170971 0.144831 0.000986777 0.502845 0.517411 0.950459 0.142491 0.171693 0.155836
0.288681 0.452756 0.27942 1 0.226656 1 0.288872 0.329002 0.386294 0.0121565 0.229183 1 0.227847 0.330578 0.190088 0.226211 0.22579 0.290442 0.999184 0.451293 0.450949 0.0490376 0.286357 0.226677 0.277594
0.143313 0.512576 0.156541 0 0.17177 0 0.143423 0.124901 0.5975 0.988717 0.173831 0 0.172741 0.125569 0.205747 0.171407 0.171064 0.144321 0.000557152 0.504774 0.518889 0.952094 0.141987 0.171787 0.155406
0.288005 0.453963 0.278518 1 0.22651 1 0.288196 0.329569 0.385327 0.0113312 0.229037 1 0.227701 0.331145 0.188966 0.226066 0.225645 0.289764 0.999526 0.452722 0.451983 0.0475877 0.285684 0.226531 0.276695
0.142977 0.513671 0.156261 0 0.171827 0 0.143087 0.125167 0.599292 0.989341 0.173889 0 0.172798 0.125836 0.205014 0.171465 0.171122 0.143984 0.000332956 0.506038 0.519862 0.953205 0.141654 0.171844 0.155127
0.287567 0.45474 0.277941 1 0.226417 1 0.287758 0.329944 0.384796 0.0107898 0.228942 1 0.227607 0.331521 0.188245 0.225972 0.225551 0.289326 0.999709 0.453645 0.452646 0.0466038 0.285248 0.226437 0.27612
0.142756 0.514388 0.15608 0 0.171864 0 0.142865 0.125347 0.60039 0.989754 0.173926 0 0.172835 0.126017 0.204526 0.171501 0.171158 0.143761 0.00020956 0.506865 0.520501 0.953966 0.141434 0.171881 0.154947
0.287285 0.455239 0.277569 1 0.226356 1 0.287475 0.330191 0.384493 0.0104291 0.228881 1 0.227545 0.331768 0.18778 0.225911 0.22549 0.289042 0.999812 0.45424 0.45307 0.0459322 0.284967 0.226376 0.27575
0.142611 0.514858 0.155963 0 0.171888 0 0.14272 0.125468 0.601074 0.990032 0.17395 0 0.172859 0.126138 0.204205 0.171525 0.171182 0.143615 0.000138235 0.507405 0.520921 0.954488 0.14129 0.171904 0.154831
0.287102 0.455559 0.277329 1 0.226315 1 0.287293 0.330351 0.384313 0.0101863 0.22884 1 0.227505 0.331928 0.187479 0.225871 0.22545 0.288859 0.999874 0.454623 0.453341 0.0454718 0.284785 0.226336 0.27551
0.142516 0.515166 0.155888 0 0.171903 0 0.142625 0.125548 0.601509 0.990221 0.173966 0 0.172875 0.126218 0.203996 0.171541 0.171198 0.14352 9.51329e-05 0.507758 0.521196 0.954849 0.141196 0.17192 0.154756
0.286984 0.455765 0.277173 1 0.226289 1 0.287175 0.330454 0.384201 0.0100217 0.228813 1 0.227478 0.332032 0.187284 0.225844 0.225424 0.288741 0.999911 0.454869 0.453515 0.0451552 0.284667 0.226309 0.275354
0.142455 0.515367 0.15584 0 0.171914 0 0.142564 0.1256 0.601789 0.990349 0.173976 0 0.172885 0.126271 0.20386 0.171551 0.171208 0.143458 6.80156e-05 0.507988 0.521377 0.955098 0.141135 0.171931 0.154708
0.286908 0.455897 0.277071 1 0.226271 1 0.287099 0.330521 0.384128 0.00990959 0.228795 1 0.22746 0.332099 0.187157 0.225826 0.225406 0.288664 0.999935 0.455028 0.453626 0.044937 0.284592 0.226291 0.275253
0.142415 0.515498 0.155809 0 0.171921 0 0.142524 0.125635 0.60197 0.990437 0.173984 0 0.172893 0.126305 0.203772 0.171558 0.171216 0.143418 5.0325e-05 0.508138 0.521495 0.95527 0.141095 0.171938 0.154677
0.286859 0.455982 0.277004 1 0.226259 1 0.28705 0.330564 0.38408 0.00983292 0.228783 1 0.227449 0.332142 0.187074 0.225814 0.225394 0.288615 0.999951 0.455131 0.453697 0.0447863 0.284543 0.226279 0.275186
0.142389 0.515584 0.155789 0 0.171926 0 0.142498 0.125657 0.60209 0.990497 0.173989 0 0.172898 0.126328 0.203715 0.171563 0.171221 0.143392 3.84013e-05 0.508236 0.521573 0.95539 0.141069 0.171943 0.154657
0.286827 0.456037 0.27696 1 0.226251 1 0.287018 0.330591 0.384047 0.00978039 0.228775 1 0.22744 0.332169 0.18702 0.225806 0.225386 0.288584 0.999962 0.455196 0.453743 0.044682 0.284511 0.226271 0.275143
0.142372 0.51564 0.155776 0 0.17193 0 0.142481 0.125671 0.602169 0.990538 0.173992 0 0.172901 0.126342 0.203679 0.171567 0.171224 0.143375 3.01253e-05 0.5083 0.521623 0.955473 0.141052 0.171947 0.154645
0.286807 0.456072 0.276931 1 0.226245 1 0.286998 0.330609 0.384025 0.00974436 0.22877 1 0.227435 0.332187 0.186985 0.225801 0.225381 0.288563 0.99997 0.455239 0.453772 0.0446099 0.284491 0.226266 0.275114
0.142361 0.515677 0.155768 0 0.171932 0 0.14247 0.125681 0.602222 0.990567 0.173994 0 0.172904 0.126352 0.203656 0.171569 0.171226 0.143364 2.42278e-05 0.508342 0.521657 0.955531 0.141042 0.171949 0.154637
0.286794 0.456094 0.276912 1 0.226242 1 0.286985 0.33062 0.384009 0.00971961 0.228766 1 0.227431 0.332198 0.186962 0.225797 0.225377 0.28855 0.999976 0.455266 0.45379 0.0445599 0.284478 0.226262 0.275095
0.142354 0.515701 0.155763 0 0.171934 0 0.142463 0.125687 0.602257 0.990586 0.173996 0 0.172905 0.126358 0.203641 0.171571 0.171228 0.143357 1.99245e-05 0.508369 0.521679 0.955571 0.141035 0.171951 0.154632
0.286786 0.456108 0.2769 1 0.226239 1 0.286976 0.330627 0.383997 0.00970261 0.228764 1 0.227429 0.332205 0.186947 0.225795 0.225375 0.288542 0.99998 0.455284 0.453802 0.0445253 0.28447 0.22626 0.275082
