1.45987 -0.646058 0.530125 0.233295 -0.63638 0.666292 -0.0329313 0.271305 0.332784 -0.589166 -0.173659 -0.213556 -0.138715 0.203646 1.17869 -0.442868 0.395415 -0.0204682 0.443942 -0.161692 0.631884 -0.339027 0.349122 -0.573297 0.361007 0.0573487 -0.484811 0.532177 -0.0204682 0.735565 -0.228884 -0.228884 0.019806 -0.0997458 0.25422 -0.280361 -0.161692 0.204877 0.277171 0.233295 0.129189 -0.223828 0.0114122 0.332407 0.0522929 0.886143 -0.436535 0.0697007 -0.516405 -0.657746 -0.741582 -0.793446 -0.259157 -0.223939 -0.360916 0.766168 0.547532 0.0853538 0.136297 -0.532247 -0.68817 0.13719 0.0679459 0.000129621 -0.0834074 0.625719 0.495291 0.100304 -0.0575525 -0.0401446 -0.298752 -0.125042 0.25887 -0.156251 -0.00697886 -0.180873 -0.235823 0.13583 0.000129621 -0.0776873 -0.0946899 -0.0512193 0.214114 -0.347644 -0.259157 0.281306 0.17384 -0.00492624 -0.218883 0.834278 -0.394857 0.19319 -0.0659996 0.136297 -0.00620356 0.188539 0.625719 -0.775523 0.067863 0.084481 
-0.641714 1.05215 -0.22941 -0.182909 0.23086 -0.226714 -0.403502 -0.0595935 -0.177754 0.572006 -0.0269978 0.267053 0.223074 -0.216726 -0.693697 -0.0677722 0.176681 0.348999 -0.39543 -0.0157886 -0.430788 0.229351 0.0144597 0.76411 -0.0273933 0.423052 0.243762 -0.544744 0.348999 -0.00741898 0.00897629 0.00897629 0.481634 0.0479485 0.371287 0.238865 -0.0157886 0.338904 -0.131033 -0.182909 -0.0439117 0.371069 -0.169728 -0.604439 0.0609599 -0.221405 0.0426859 0.563097 0.283967 0.235949 0.132309 0.415151 -0.0119302 -0.241388 0.189448 -0.274512 0.272727 0.464613 0.00284647 0.833045 0.265832 -0.377623 -0.037524 0.000151105 0.240162 -0.702999 0.128883 0.296004 -0.63462 -0.132484 0.361985 0.306099 -0.2527 0.475139 -0.0466071 0.24402 -0.199535 -0.179051 0.000151105 -0.073902 0.410041 -0.524162 0.0768996 0.508418 -0.0119302 0.0521347 -0.0557351 -0.361941 0.120705 0.0614365 0.167272 -0.477297 0.742299 0.00284647 -0.110307 0.14669 -0.702999 0.110133 -0.0905861 -0.703364 
0.472964 -0.290915 1.20378 0.49129 0.230549 0.42495 0.204723 0.184664 0.522439 0.270706 0.0543173 0.248542 -0.836476 -0.0281355 0.202833 -0.0191273 0.176079 -0.204387 0.108454 0.251003 0.299017 -0.123335 0.650749 -0.148273 0.0501457 0.261698 -0.597184 0.211841 -0.204387 -0.219829 -0.331877 -0.331877 0.198243 0.218698 0.395754 -0.584338 0.251003 -0.0513612 0.461361 0.49129 -0.110487 -0.00843299 -0.195287 -0.074416 -0.0617459 0.388897 -0.112511 -0.708986 0.413347 -0.45692 -0.0457054 -0.0481664 -0.649193 -0.570007 0.255575 0.206099 0.556545 -0.266622 -0.778987 -0.320759 -0.40123 -0.0284451 0.380618 -0.000153053 0.347008 0.0863744 -0.0427716 -0.283058 0.244457 -0.402783 0.279295 -0.436084 0.358059 -0.592923 0.668347 -0.553189 0.0305966 -0.408907 -0.000153053 -0.466238 0.542142 0.151073 -0.312902 -0.200283 -0.649193 0.269978 -0.715532 -0.323597 -0.246563 0.386436 -0.240439 -0.217367 -0.300232 -0.778987 0.0932311 -0.179671 0.0863744 -0.54172 -0.416671 -0.257681 
0.246289 -0.17426 0.561444 0.863218 -0.0104203 0.320693 0.705847 -0.0932852 0.310276 0.318452 0.257032 0.15605 -0.272667 -0.181535 0.0390176 0.241969 0.199004 0.0252206 -0.402851 0.44924 0.374837 0.0647045 -0.223557 -0.121264 0.253148 -0.105051 -0.200843 0.462521 0.0252206 0.417275 -0.129055 -0.129055 0.361407 0.362756 0.240234 -0.231865 0.44924 -0.245996 0.297045 0.863218 0.0416329 -0.312322 -0.350371 0.0750719 0.0782166 0.339999 0.142254 -0.118392 0.371448 0.323891 0.367788 0.0745973 -0.16449 0.354963 0.0221174 -0.0418695 0.364836 -0.627436 -0.240558 0.0324467 -0.538386 0.0485433 -0.430828 0.00019388 -0.171077 0.199674 -0.163558 -0.577536 -0.139384 -0.335992 0.400891 -0.306319 0.204552 0.0604236 0.282385 -0.784807 -0.121741 0.249487 0.00019388 0.130465 0.179488 -0.239099 -0.37083 -0.0849111 -0.16449 0.207465 -0.707016 0.183461 0.171696 0.0468089 -0.413784 0.252154 -0.367685 -0.240558 0.099909 0.287836 0.199674 -0.0681135 -0.146332 0.0101941 
-0.671292 0.191604 0.252798 -0.0583262 1.72335 0.015037 0.356256 0.419295 -0.584262 0.872118 0.197216 0.465363 -1.00672 -0.662725 -0.986878 0.0303454 -0.302186 0.304577 0.351799 0.345932 -0.340396 0.435448 0.293766 -0.130332 -0.65762 0.179048 0.080001 -0.293808 0.304577 -0.45623 -0.332945 -0.332945 0.104569 -0.254482 -0.86437 0.56686 0.345932 0.588932 -0.136147 -0.0583262 0.112396 -0.136539 0.681579 -0.6524 -0.0173584 -0.903696 -0.121954 -0.369195 0.550182 0.0453819 0.566855 0.686286 -0.236688 -0.633103 0.356506 0.269476 -0.0990388 -0.373658 -0.237804 -0.528241 -0.361115 0.11045 -0.0218209 -4.30271e-05 0.623545 0.11293 -0.0477468 0.356512 0.551802 0.199966 0.235439 0.0721572 -0.132564 -0.154621 0.350157 0.0409248 0.318283 -0.640947 -4.30271e-05 0.125487 -0.0580763 0.399503 -0.363334 -0.447021 -0.236688 0.315544 -0.163325 -0.196449 -0.436697 -0.784265 0.404215 0.44271 0.271708 -0.237804 0.152256 -0.289096 0.11293 0.614564 -1.12192 -0.241401 
0.694889 -0.202462 0.510708 0.336295 0.0785459 0.857253 0.20838 0.496615 0.403466 -0.180809 0.172761 0.207586 -0.286018 -0.0554128 0.573681 -0.145551 0.701912 0.122187 0.0370288 -0.0243427 -0.186706 -0.338307 0.283758 -0.215303 -0.342047 -0.0906702 -0.173911 0.483542 0.122187 0.364011 -0.0118632 -0.0118632 0.313518 0.447016 0.101786 -0.29385 -0.0243427 0.221335 -0.356014 0.336295 0.573997 -0.211879 0.0805784 0.17731 0.109345 0.138313 -0.433672 -0.151968 -0.19365 -0.0553276 -0.0692939 0.162635 -0.578329 -0.186983 0.119085 0.410508 0.249394 -0.0987641 0.346816 0.0369682 -0.507976 0.122904 0.162549 0.00027104 0.327307 0.324919 0.255167 -0.105471 0.0702537 -0.19106 -0.146976 -0.204619 0.129212 -0.0885525 0.227452 -0.226679 0.438822 -0.217691 0.00027104 0.213128 0.247 -0.217868 0.133959 -0.619722 -0.578329 0.121479 -0.0573719 0.200286 -0.386998 0.370241 -0.360367 0.368469 0.0659939 0.346816 0.288392 0.341043 0.324919 -0.548746 -0.266152 -0.43583 
-0.0231987 -0.398113 0.271616 0.702585 0.400901 0.189516 1.17835 -0.114791 -0.113446 0.111634 0.744532 0.0285986 -0.496106 -0.374642 -0.332336 0.0891413 0.00633746 -0.107681 0.041009 0.398278 0.185563 0.374262 -0.359259 -0.218722 0.00238475 -0.352149 0.3643 0.131447 -0.107681 0.121126 -0.237427 -0.237427 0.0893724 0.0237689 -0.0516296 0.185333 0.398278 -0.476936 0.0783099 0.702585 0.482106 -0.661286 0.178224 0.405434 0.0717099 0.0560488 -0.0936124 -0.36636 0.291025 0.506647 0.582572 0.212893 -0.0103749 0.610538 0.075678 0.165925 -0.166454 -1.10647 -0.0819224 -0.402943 -0.189305 -0.17286 -0.668396 0.000177751 -0.222045 0.29061 -0.0172536 -0.321561 0.241194 -0.196876 0.571316 0.0476939 0.607317 0.306462 0.564206 -0.630698 0.248894 0.293932 0.000177751 0.244646 -0.40009 0.0584404 -0.32639 -0.593397 -0.0103749 0.309315 -0.523444 0.424037 0.186679 -0.313631 -0.304129 0.427824 -0.660115 -0.0819224 0.182931 -0.231122 0.29061 0.202765 0.0395016 0.352195 
0.324166 -0.0110767 0.294686 -0.0534181 0.507068 0.520879 -0.0716626 0.682855 0.264979 0.000211522 -0.140749 0.573176 -0.128232 0.0115329 0.236661 0.021053 0.460395 0.167689 0.349616 0.108558 -0.0881544 -0.0189507 0.505858 -0.0210119 -0.148638 -0.00930859 0.0790253 0.246181 0.167689 -0.132284 0.0702485 0.0702485 -0.112569 0.323695 -0.241704 -0.106834 0.108558 0.436512 -0.206436 -0.0534181 0.442151 -0.0968136 0.408332 -0.168688 0.157754 -0.319217 -0.235226 -0.0307918 -0.00972365 -0.209716 -0.267514 0.197103 -0.244453 -0.357648 0.138388 0.197575 0.106141 0.229807 0.226584 -0.260558 -0.185477 0.408158 0.418353 0.000391032 0.564573 0.179156 0.137092 0.299068 0.469194 0.280649 -0.299209 0.0302448 -0.199464 -0.329294 0.215958 0.211563 0.296848 -0.406429 0.000391032 0.177388 0.156632 0.212916 0.0495866 -0.34449 -0.244453 0.0878961 0.329844 0.167453 -0.52471 0.145401 0.162367 0.237872 0.376028 0.226584 0.25667 0.195633 0.179156 -0.243535 -0.48545 -0.193904 
0.282021 -0.232861 0.528837 0.246519 -0.600113 0.324106 -0.173941 0.161355 1.26434 -0.389989 -0.562873 0.583983 0.0600951 0.468628 0.471468 0.273215 0.613984 -0.266557 -0.557373 0.0837678 0.0416827 0.0637736 0.233336 -0.0152858 0.331561 -0.194576 -0.179564 0.276055 -0.266557 -0.474054 0.140465 0.140465 -0.359988 0.936181 0.475629 -1.31345 0.0837678 -0.682651 -0.214499 0.246519 0.193524 -0.00512888 -0.885536 0.210919 -0.048982 -0.184498 -0.353215 -0.346927 -0.172414 0.0878089 -0.458251 0.0419637 -0.117027 -0.0648642 0.370127 -0.612196 0.230892 0.124838 -0.204852 0.119337 0.0818642 0.113303 0.422783 -0.000121414 -0.0948271 -0.0338176 -0.322318 -0.48507 0.391255 0.0933093 -0.0296571 -0.0689761 -0.23471 -0.860818 0.398255 -0.295622 -0.163089 0.0457238 -0.000121414 -0.0721025 0.790587 -0.235176 -0.132871 0.0472508 -0.117027 -0.189569 -0.0394404 0.145473 -0.210458 0.315717 -0.162873 -0.361981 -0.392772 -0.204852 0.626309 0.348358 -0.0338176 -0.991251 -0.125633 -0.18933 
-0.603709 0.553118 0.313323 0.290915 0.892486 -0.223949 0.0873576 -0.0671928 -0.35377 1.18651 -0.0258546 0.148196 -0.514093 -0.321932 -0.750618 0.300762 -0.432952 0.450941 -0.33933 0.447671 0.0679108 0.264471 0.0456864 0.125455 -0.141093 0.563821 -0.389283 -0.127923 0.450941 0.112727 -0.12363 -0.12363 0.605366 -0.155468 -0.229602 0.377106 0.447671 0.490192 0.379092 0.290915 -0.63651 0.416912 -0.141028 -0.682245 0.0232782 -0.202057 0.430484 0.0604788 0.758852 0.159108 0.679293 0.379818 -0.0638961 -0.450014 0.181517 -0.0684228 0.350524 -0.0640217 -0.537214 0.249454 -0.423313 0.0288326 -0.101222 5.77009e-05 0.243988 -0.102119 -0.277427 -0.120671 -0.191568 -0.154367 0.418896 -0.159921 -0.224156 0.011346 -0.0992379 -0.267579 -0.263234 -0.220652 5.77009e-05 -0.112822 0.385074 -0.0618458 -0.424335 0.450842 -0.0638961 0.146966 -0.57876 -0.540485 0.0905287 -0.501532 0.156814 0.0961822 0.281188 -0.537214 -0.129664 0.090736 -0.102119 0.65459 -0.761527 -0.282555 
-0.172232 -0.0299149 0.112905 0.245465 0.233555 0.145591 0.736226 -0.192183 -0.510683 -0.00988412 1.2539 -0.507112 -0.260596 -0.286205 -0.258121 -0.178198 -0.0218886 -0.232654 0.350975 -0.0923092 -0.410133 -0.312278 -0.0774196 0.25788 -0.577613 -0.117891 0.378422 -0.150113 -0.232654 0.0427527 -0.0307484 -0.0307484 0.475339 -0.255226 0.340197 0.56596 -0.0923092 -0.172125 -0.0399132 0.245465 0.468873 -0.20378 0.606431 0.542331 0.0551401 0.44531 0.129655 -0.462501 0.27791 0.195063 0.732763 0.31796 -0.460534 0.420491 0.0625038 0.400955 -0.404736 -0.68095 0.0328229 0.221971 0.407296 -0.487888 -0.163308 0.000136679 0.178037 -0.202603 0.233474 -0.1043 -0.190215 -0.707857 0.395715 -0.164829 0.998439 0.736254 0.436187 -0.190188 0.920684 -0.12276 0.000136679 -0.114626 -0.428258 0.117637 0.147586 -0.581076 -0.460534 0.0860252 -0.560408 0.173168 0.247459 0.0305073 -0.337637 0.0528537 -0.339605 0.0328229 -0.307716 -0.605388 -0.202603 0.332622 0.682703 -0.00525962 
