1.60189 0.280982 0.204036 -0.386082 -0.301391 -0.599206 0.601151 -0.109521 -0.284042 0.11818 -0.268977 -0.421186 -0.648177 -0.194519 0.504193 0.493823 0.173792 -0.264846 -0.620328 -0.161056 0.30557 -0.0465653 0.152816 0.0837246 0.243203 0.242134 0.0698619 -0.475453 0.660121 -0.0874003 -0.241903 0.218441 0.383953 0.163656 0.446866 0.0128553 0.203847 -0.151982 0.163179 0.213502 -0.754305 0.0706732 0.409657 -0.287519 -0.0166111 0.0781263 -0.185399 0.175987 0.086091 -0.195493 0.116994 0.0543508 0.0951766 0.156794 -0.0340791 0.568882 -0.0805045 0.620613 0.333917 0.747899 -0.169386 -0.114116 -0.0687122 -0.181115 -0.647858 0.155713 -0.304874 -0.303874 0.21161 0.170526 0.238524 0.431068 0.00671912 -0.222295 0.188316 -0.495085 -0.438689 -0.135651 -0.0825061 -0.0539088 0.438617 -0.028078 -0.0264951 -0.314899 0.19592 0.296581 -0.455651 -0.283894 0.403611 0.147498 0.281392 0.161191 -0.119852 0.27689 0.651595 0.147345 0.105991 -0.410914 -0.412925 0.311049 -0.409602 0.0739893 -0.206613 0.0979396 0.227621 -0.76374 -0.532437 0.0893196 0.530892 0.646432 -0.312409 -0.209501 0.769859 -0.0319073 -0.320895 0.464686 -0.243676 -0.640794 0.27764 -0.277124 0.000133244 -0.3375 -0.372519 -0.216568 -0.543237 0.554056 -0.678912 -0.184183 -0.157598 0.378124 0.487923 -0.188451 0.361091 -0.176412 -0.360696 0.350656 0.0606077 -0.0680577 0.143413 0.148127 -0.0903266 0.307387 0.444493 -0.00944796 
0.292097 1.39475 0.364351 -0.3906 -0.0514793 -0.00301098 0.396733 0.145944 -0.068138 -0.305913 0.171511 -0.0998938 0.531722 -0.223312 0.118161 -0.208783 0.424595 0.337481 -0.344214 -0.349914 0.0218522 -0.721 0.0922841 0.635776 0.295563 0.501473 0.345032 0.21684 0.555664 -0.0357541 -0.521371 -0.424095 0.0113742 -0.125027 0.20405 -0.083695 0.216585 0.0862441 0.0717278 0.125061 0.0727585 0.257047 -0.29381 0.0618756 0.351788 -0.26669 0.039008 -0.155095 -0.158507 0.26969 -0.0925822 -0.495011 -0.283556 0.271111 0.587695 0.135374 0.59575 0.132852 -0.208682 0.26841 -0.458613 -0.378494 0.497156 -0.0447175 0.22 0.0749923 -0.316692 -0.517288 -0.133142 0.169898 -0.00336148 0.061659 0.0747956 0.213083 -0.0218593 0.100666 -0.0265276 -0.277369 0.425896 -0.736864 0.089425 0.0114022 -0.729872 -0.0968455 -0.0215359 -0.153607 -0.0963462 0.0811253 -0.294969 0.158137 0.482995 -0.347108 0.22319 0.565929 0.336794 0.0724891 -0.126676 -0.040213 -0.154826 0.33728 0.0383554 -0.217876 0.185844 0.104626 -0.134895 0.168342 0.132592 0.408227 0.425095 -0.224831 0.0614884 -0.611223 -0.475699 0.0347947 0.0949034 0.121076 0.0143231 0.114908 0.660344 0.421115 -0.659772 -0.416998 -0.392487 -0.312694 -0.0990958 0.420892 -0.117571 -0.991658 -0.128735 -0.0620416 0.566939 0.212762 -0.00672145 -0.103036 0.366554 0.030254 0.620548 0.364497 -0.0409979 -0.184661 0.411336 0.0602569 -0.19176 -0.105293 
0.187555 0.336756 1.86813 0.171799 0.18232 -0.452051 0.221773 0.0115913 -0.180312 -0.184176 -0.192232 -0.0582198 0.00615849 0.140527 -0.298341 -0.480842 0.213536 0.326057 -0.276032 0.329632 0.265465 -0.373905 0.296664 0.0884656 -0.554454 0.159461 -0.359931 0.147728 0.639453 0.256704 0.0375879 0.860172 -0.312089 0.176887 -0.211001 0.0804093 0.367226 -0.116991 0.245359 0.0343075 0.17695 -0.613339 -0.138942 -0.446675 -0.11495 0.43596 -0.0882571 -0.375678 -0.231735 -0.0122169 -0.131337 0.470337 0.440247 0.510997 -0.394171 -0.356554 0.0822862 -0.0164185 0.637806 0.0779162 -0.616138 -0.413479 0.122805 -0.898286 0.483938 0.802321 -0.106483 -0.0593366 0.0680512 -0.0049472 -0.372761 0.403764 0.386351 0.390803 0.509266 -0.235737 -0.172683 -0.492409 0.0934208 -0.938309 -0.452399 -0.396135 -0.396075 -0.251167 0.217884 0.300521 -0.371924 -0.231456 0.624832 0.106769 0.293635 -0.0934428 0.44428 0.0387466 -0.880002 -0.0388861 -0.289608 -0.0980998 -0.0855723 0.594092 0.19737 -0.265355 0.228067 -0.0219583 0.262709 -0.163081 -0.638679 0.157357 -0.174748 -0.446262 -0.493027 -0.223979 0.360333 -0.0618012 0.162159 0.147454 0.230504 0.471466 0.183927 0.585805 -0.24295 -0.0755968 0.417189 0.0276556 -0.316725 0.165419 -0.171144 -0.583645 -0.410747 0.325624 -0.49578 -0.285205 0.0317087 -0.347014 0.506226 -0.244257 0.200486 -0.737578 0.31556 -0.503881 0.359384 -0.15408 -0.171171 0.891131 
-0.354808 -0.370441 0.219554 1.58641 0.666453 0.22342 -0.272125 -0.611629 -0.465414 -0.367131 -0.361373 0.386762 0.172156 0.058146 0.0776504 0.0904335 0.167422 -0.597812 -0.475153 -0.115811 -0.277387 -0.216327 0.360124 0.241438 -0.413093 -0.356593 -0.0605937 0.249941 -0.241258 0.873184 0.559348 -0.100845 -0.102356 -0.123236 -0.139296 0.357573 -0.305095 0.116273 0.174963 -0.419222 0.0724895 0.174424 -0.0467529 0.181594 -0.237252 0.197961 0.129164 -0.0430425 -0.340728 0.542972 -0.137198 -0.0838464 0.678919 0.591442 0.0663007 0.16801 -0.206586 -0.495765 0.0530601 0.262663 0.0881378 0.466492 0.199972 -0.0792913 -0.0523229 0.593878 0.591944 0.0914719 0.204037 -0.194557 -0.741614 0.135433 0.016177 0.354813 -0.0684824 -0.289147 0.207107 0.00848341 0.260388 0.190074 0.00292468 -0.146657 0.767786 0.327438 0.281996 0.0334484 0.260957 -0.0817526 -0.0944172 -0.614184 -0.17582 0.742208 0.238306 -0.188511 -0.00927944 -0.0927223 -0.00736802 -0.0231525 0.059406 -0.237896 0.00465688 -0.235151 0.090587 0.158337 0.0674531 0.445357 0.0100646 -0.40444 0.241158 -0.639337 -0.0986185 -0.16355 0.186118 0.102417 0.227354 -0.240462 0.0488069 0.401524 -0.569376 0.582428 0.762815 0.0262338 0.636933 0.554351 -0.14818 -0.462675 0.0559795 0.746551 0.220597 -0.0945379 0.225036 0.51155 -0.131065 -0.0486673 -0.357746 0.0645597 -0.410181 -0.32771 0.438929 -0.0514288 0.267484 -0.149833 0.0164804 0.426421 
-0.292048 -0.0532516 0.208143 0.644521 1.80218 -0.112394 -0.525413 0.594955 -0.0188307 0.189902 0.58569 0.144829 0.555763 -0.208515 -0.335874 -0.563438 0.437561 -0.551857 -0.663118 0.433024 -0.518853 -0.087542 -0.331846 0.885157 -0.153202 -0.753458 -0.0341251 0.222169 -0.425028 0.869441 0.0735165 0.0739857 0.179345 -0.283468 -0.641119 -0.0440908 -0.377466 0.278598 0.314265 -0.0667849 0.780776 0.157179 -0.304718 0.0567342 -0.381216 -0.226174 0.0787437 -0.756055 -0.0844378 0.663739 -0.045809 0.410239 0.758629 -0.144179 0.102527 -0.231001 -0.191196 0.275198 0.381536 0.324084 -0.383271 0.208133 0.588668 -0.366248 -0.417751 -0.311203 0.386267 -0.41793 -0.0321878 -0.16673 -0.253607 -0.250557 -0.02405 0.227153 0.120002 -0.424735 0.309871 0.204501 -0.0971265 0.0421709 -0.481723 0.566241 0.0772292 0.341732 0.222833 -0.18102 -0.103003 -0.255531 -0.215743 -0.128078 -0.0383094 0.413129 0.051816 0.207882 0.114777 -0.280419 -0.0991765 0.294759 0.171993 0.233714 0.569194 -0.366667 0.15736 0.0793899 0.283138 0.435548 0.248379 0.195791 -0.333187 -0.160515 -0.0625507 0.28139 0.415733 -0.451279 0.0418805 -0.377613 -0.423169 -0.226241 -0.622561 0.0226875 0.380319 0.393515 0.157767 -0.414262 0.0601702 0.427325 -0.808628 0.100289 0.0937358 -0.153288 -0.271678 0.356991 0.429806 -0.157477 -0.296621 -0.0539667 0.373757 0.34185 0.331262 -0.0522701 -0.187162 0.056549 0.0680243 0.403796 
-0.613561 -0.0284812 -0.449926 0.177791 -0.136092 1.97952 0.215896 -0.829294 -0.0358062 0.000589559 0.267622 -0.32311 0.166066 0.388289 -0.0622646 -0.304008 -0.172248 -0.560946 0.443946 -0.404437 -0.640684 0.308873 -0.190949 -0.0955402 0.383881 0.0826681 0.139336 0.335409 -0.176365 -0.263552 -0.862671 -0.00735758 -0.749359 0.0207339 -0.525455 0.297314 -0.0589566 -0.0624074 -0.432069 -0.674433 0.430456 0.157089 0.2943 -0.169325 0.345033 0.0538797 0.643156 -0.117477 -0.268047 0.255998 -0.458855 -0.137738 -0.644629 -0.118008 0.343418 0.322877 0.0576407 -0.0588246 0.232302 0.178359 -0.0558689 0.288073 0.442054 0.787089 0.236774 -0.558794 0.294529 0.394675 0.160535 0.401584 0.254713 -0.23529 -0.442453 0.181561 -0.670786 -0.17382 -0.211258 -0.269659 0.607744 0.187152 0.186198 0.399403 0.562684 0.128978 0.273846 -0.215072 -0.219359 0.327254 -0.283679 -0.0369454 -0.109716 -0.0437997 0.290714 -0.569045 -0.836688 0.662907 0.288397 -0.0996304 0.548505 -0.348527 0.398936 0.101597 -0.753848 -0.32927 -0.442523 0.572606 -0.0390232 0.15068 0.0397434 -0.107266 0.0970065 0.59616 -0.551378 0.113377 0.0884951 -0.464923 0.302489 0.20672 0.145794 1.05161 0.0802832 0.200629 0.0556033 0.302287 0.465533 0.451343 0.315884 -0.103917 -0.360776 -0.254324 0.00953121 -0.334487 -0.194394 -0.0606519 -0.237662 0.379591 -0.654855 0.190054 -0.250124 -0.240237 0.450769 -0.252436 -0.0689163 -0.675849 
0.585024 0.369491 0.222126 -0.319526 -0.550883 0.214124 1.65274 -0.378261 -0.228649 0.313113 -0.135696 -0.306888 -0.419287 0.347139 0.237587 -0.429044 -0.301627 0.36239 -0.0330305 -0.313194 0.136279 -0.0297916 -0.233641 0.240981 0.718848 0.445724 -0.0317215 -0.415349 0.182678 -0.248619 -0.44004 -0.0519338 0.14502 0.451958 -0.218562 -0.0146156 -0.0835441 0.415631 0.126432 -0.0837074 -0.759582 -0.456622 -0.142832 0.238567 -0.173294 -0.0668124 0.112172 -0.120402 -0.486195 -0.20487 -0.168876 -0.280023 -0.46372 0.370021 0.0652247 0.221903 0.0309168 -0.0804627 0.486013 0.38807 -0.660025 0.647414 -0.363637 -0.230531 -0.154677 -0.376286 0.306555 0.493717 0.216726 -0.0782777 0.115376 0.194688 0.856177 0.116998 -0.00984161 -0.0139357 -0.0985944 -0.603734 0.142265 0.0493533 0.604732 -0.696388 0.0414551 -0.495986 -0.373538 0.244776 -0.559976 -0.490042 0.163549 0.528717 0.546645 0.276384 -0.128179 0.415853 0.0838991 0.248962 0.0972523 -0.891722 -0.264465 -0.454067 -0.104975 -0.394558 -0.334475 0.389342 0.0181357 -0.0954973 -0.323527 0.426768 0.586045 0.534689 0.600356 -0.240026 -0.1265 -0.0358401 -0.038569 0.0144008 0.232925 -0.025025 0.517691 0.0638199 -0.328008 -0.108983 -0.121528 0.605445 0.0977806 0.439812 -0.043837 -0.419783 -0.237131 -0.00820176 -0.174333 -0.385506 -0.530441 -0.550959 0.162602 0.255917 -0.0677146 0.247544 0.353844 0.0330991 0.304698 -0.352355 -0.158406 0.0140299 
-0.111096 0.133254 0.0264969 -0.644477 0.584038 -0.816513 -0.363709 1.85662 1.09855 0.286915 0.571261 0.472543 0.102187 -0.125308 -0.217421 -0.597715 0.219497 0.356689 0.0949574 0.416946 0.391483 0.131614 0.21953 -0.0344209 -0.134544 0.0327691 -0.164602 -0.0646616 -0.141514 -0.243504 0.539203 0.237757 0.100747 -0.031766 0.00866994 -0.157327 0.0975341 0.0221506 0.0216563 0.266043 0.426598 -0.201627 -0.0889482 0.13473 -0.058765 -0.355723 -0.513193 -0.747351 0.162645 0.56232 0.430515 0.352757 -0.120064 -0.769464 -0.318095 -0.424173 0.182873 0.632372 0.20461 -0.546422 -0.438699 0.102395 0.18966 -0.57548 0.123054 -0.374437 0.0924926 -0.156327 -0.123944 -0.253182 0.290963 0.0981023 -0.253923 0.0455951 0.349489 0.646302 0.290054 0.143224 -0.261635 -0.212596 -0.193968 0.163516 -0.561757 -0.307563 -0.0312826 -0.289833 0.295947 0.0878143 -0.041808 0.420209 -0.204483 -0.106943 -0.41944 0.448215 0.558922 -0.596008 -0.391994 0.423551 0.000693935 -0.0399306 0.0341897 0.525827 0.567416 -0.0503603 -0.277314 -0.0355001 0.0189742 0.242428 -0.131806 -0.0526137 0.176798 0.24359 0.246641 -0.222653 0.113795 0.0242809 0.301451 -0.702834 -0.00576431 -0.954647 -0.167274 0.651866 -0.409258 -1.00241 -0.0378535 -0.280197 -0.476504 -0.3461 0.386241 0.273644 -0.314697 0.309138 0.0301476 -0.0988187 0.101605 0.15085 0.724833 0.721257 -0.0978395 0.00761463 -0.132163 0.216561 -0.131925 0.183084 
-0.276786 -0.0719972 -0.156576 -0.489432 -0.0209176 -0.0141952 -0.205266 1.10738 1.7846 0.0577708 -0.0442081 0.565209 0.472671 0.00695698 0.174414 -0.542465 -0.00758552 0.598305 0.695295 -0.180677 0.58734 0.8511 0.174545 -0.704267 -0.124883 0.0315462 -0.214897 -0.375599 -0.017996 -0.494581 -0.168607 0.262079 -0.410915 0.168865 -0.12882 -0.0149072 0.232053 0.18491 -0.310171 0.0246576 0.504805 0.0979743 0.245798 0.130442 -0.385114 -0.152959 -0.185576 -0.24558 -0.00867658 0.170686 0.187914 0.144651 -0.300136 -0.83686 -0.335094 -0.360751 0.079094 0.547859 -0.233126 -0.59373 -0.327868 0.127029 0.476035 -0.00897303 0.146464 -0.378402 -0.273249 0.35781 -0.557587 0.151122 0.679847 -0.188873 -0.651063 0.355155 0.291142 0.720039 0.00762066 0.0148943 0.462933 0.0463336 0.252698 -0.328407 -0.00431839 -0.0244019 0.357808 -0.390272 0.471708 0.193367 -0.157677 0.0292636 -0.442231 0.286146 -0.0253281 0.669865 0.48934 0.110542 -0.0594181 0.469537 0.215431 0.269428 -0.096353 0.391376 -0.0711009 0.24132 -0.177933 -0.0446681 0.0458162 -0.515337 0.19894 -0.0929963 0.199381 0.35962 0.0740526 0.126619 -0.296146 -0.0876107 0.304051 -0.598416 -0.290686 -0.363991 -0.373888 0.614639 -0.104424 -0.461656 -0.196059 -0.27996 -0.348537 -0.18437 0.170949 0.476673 -0.722391 -0.318455 0.0247925 0.343144 0.22855 0.389289 -0.0510654 0.142557 0.0849487 0.0403737 0.497203 -0.119083 -0.773084 0.221258 
0.0999513 -0.335257 -0.185924 -0.416633 0.162331 -0.00328352 0.311012 0.270261 0.0322867 1.88996 0.372324 -0.599651 -0.628599 0.354824 -0.117421 -0.21615 -0.581225 0.416852 0.250517 0.695032 0.0888543 0.570924 -0.509785 -0.100582 0.415729 -0.129167 -0.0801902 0.0303033 -0.336698 -0.0291785 -0.168194 0.0469736 -0.399299 0.302145 -0.165468 -0.0261509 0.203635 -0.387791 0.399524 0.262442 0.28212 0.236274 0.0105923 -0.301358 0.34397 0.0779954 -0.396192 0.0893583 -0.303901 0.204726 0.343152 0.203879 0.244763 -0.30426 -0.047296 -0.360833 -0.27269 0.372427 0.317228 -0.211811 -0.0190483 0.505967 -0.306441 0.648218 -0.210369 0.113961 0.0494739 -0.167695 0.209159 -0.060353 -0.373736 -0.121416 0.35695 -0.173723 -0.345128 0.31243 0.400162 0.193302 0.0120867 0.140706 -0.595066 -0.160589 0.43756 0.49859 -0.362814 -0.0548364 -0.28782 -0.27469 0.152503 0.38908 -0.383761 0.368499 0.194471 -0.159436 0.309273 -0.00268307 -0.906831 -0.564197 -0.279683 -0.596855 -0.399926 -0.526202 -0.636196 0.177085 0.0968437 -0.409246 0.128978 0.283002 -0.254045 0.714966 0.608978 0.483397 0.746653 -0.698347 -0.449877 0.00867235 -0.10773 0.425691 -0.292252 -0.316786 -0.0643346 0.726982 -0.591492 0.0464506 0.204289 0.616662 -0.108289 -0.223 0.256376 -0.387222 -0.169881 -0.800702 0.372639 -0.927315 0.542492 -0.185273 0.368356 0.257045 -0.390513 -0.108555 -0.324626 0.592909 0.118727 -0.331295 
