0.689943 0.541962 0.689943 0.534023 -0.172468 0.689943 -0.232169 -0.0134433 -0.232169 -0.0134433 -0.0134433 -0.00550444 0.148334 -0.388088 0.463279 0.142476 -0.240107 -0.232169 -0.0134433 0.530918 0.382937 -0.0165483 -0.0165483 -0.0165483 -0.240107 0.463279 -0.0165483 -0.0134433 -0.00550444 -0.0134433 -0.172468 0.689943 0.227017 0.156273 -0.320449 -0.388088 -0.391193 0.227017 0.159378 0.000353164 0.463279 0.689943 -0.547113 0.534023 0.000353164 0.382937 0.156273 0.386042 0.000353164 0.315298 0.156273 -0.391193 -0.547113 -0.399132 0.148334 -0.391193 0.304254 0.000353164 0.156273 -0.320449 -0.243212 0.159378 0.307359 -0.320449 
0.503302 1.18993 0.503302 0.251133 -0.599817 0.503302 0.227372 -0.186821 0.227372 -0.186821 -0.186821 0.751978 -0.686468 -0.0247968 -0.0213032 0.0653479 -0.711426 0.227372 -0.186821 0.0903067 0.776936 -0.347647 -0.347647 -0.347647 -0.711426 -0.0213032 -0.347647 -0.186821 0.751978 -0.186821 -0.599817 0.503302 0.524767 0.252331 0.0868131 -0.0247968 -0.185623 0.524767 0.413157 0.000161981 -0.0213032 0.503302 -0.437792 0.251133 0.000161981 0.776936 0.252331 0.937762 0.000161981 0.665326 0.252331 -0.185623 -0.437792 -1.12442 -0.686468 -0.185623 -0.434298 0.000161981 0.252331 0.0868131 -0.872252 0.413157 -0.273472 0.0868131 
0.689943 0.541962 0.689943 0.534023 -0.172468 0.689943 -0.232169 -0.0134433 -0.232169 -0.0134433 -0.0134433 -0.00550444 0.148334 -0.388088 0.463279 0.142476 -0.240107 -0.232169 -0.0134433 0.530918 0.382937 -0.0165483 -0.0165483 -0.0165483 -0.240107 0.463279 -0.0165483 -0.0134433 -0.00550444 -0.0134433 -0.172468 0.689943 0.227017 0.156273 -0.320449 -0.388088 -0.391193 0.227017 0.159378 0.000353164 0.463279 0.689943 -0.547113 0.534023 0.000353164 0.382937 0.156273 0.386042 0.000353164 0.315298 0.156273 -0.391193 -0.547113 -0.399132 0.148334 -0.391193 0.304254 0.000353164 0.156273 -0.320449 -0.243212 0.159378 0.307359 -0.320449 
0.454826 0.210595 0.454826 0.873864 0.11355 0.454826 -0.599467 0.403512 -0.599467 0.403512 0.403512 -0.259757 0.244192 -0.180429 0.115116 -0.0155261 0.0638019 -0.599467 0.403512 0.164864 -0.0793665 -0.305488 -0.305488 -0.305488 0.0638019 0.115116 -0.305488 0.403512 -0.259757 0.403512 0.11355 0.454826 0.339672 -0.419077 -0.13068 -0.180429 -0.889429 0.339672 0.289923 -3.84855e-05 0.115116 0.454826 -0.47039 0.873864 -3.84855e-05 -0.0793665 -0.419077 0.629633 -3.84855e-05 -0.129115 -0.419077 -0.889429 -0.47039 -0.22616 0.244192 -0.889429 -0.174846 -3.84855e-05 -0.419077 -0.13068 -0.645198 0.289923 0.534154 -0.13068 
-0.234517 -0.623205 -0.234517 0.130698 0.911653 -0.234517 -0.639718 0.383901 -0.639718 0.383901 0.383901 -0.370003 0.388735 -0.274503 -0.504232 0.0186858 0.114186 -0.639718 0.383901 0.293235 -0.0954534 0.546438 0.546438 0.546438 0.114186 -0.504232 0.546438 0.383901 -0.370003 0.383901 0.911653 -0.234517 0.269762 -0.365169 0.522964 -0.274503 -0.111966 0.269762 -0.527706 4.63174e-05 -0.504232 -0.234517 0.253249 0.130698 4.63174e-05 -0.0954534 -0.365169 -0.25799 4.63174e-05 -0.892921 -0.365169 -0.111966 0.253249 0.641938 0.388735 -0.111966 0.0235199 4.63174e-05 -0.365169 0.522964 0.276722 -0.527706 -0.139017 0.522964 
0.689943 0.541962 0.689943 0.534023 -0.172468 0.689943 -0.232169 -0.0134433 -0.232169 -0.0134433 -0.0134433 -0.00550444 0.148334 -0.388088 0.463279 0.142476 -0.240107 -0.232169 -0.0134433 0.530918 0.382937 -0.0165483 -0.0165483 -0.0165483 -0.240107 0.463279 -0.0165483 -0.0134433 -0.00550444 -0.0134433 -0.172468 0.689943 0.227017 0.156273 -0.320449 -0.388088 -0.391193 0.227017 0.159378 0.000353164 0.463279 0.689943 -0.547113 0.534023 0.000353164 0.382937 0.156273 0.386042 0.000353164 0.315298 0.156273 -0.391193 -0.547113 -0.399132 0.148334 -0.391193 0.304254 0.000353164 0.156273 -0.320449 -0.243212 0.159378 0.307359 -0.320449 
-0.24058 0.257621 -0.24058 -0.528681 -0.586081 -0.24058 1.07836 -0.162406 1.07836 -0.162406 -0.162406 0.623896 -0.497889 0.790262 0.213887 0.125695 0.292061 1.07836 -0.162406 -0.664255 -0.166054 -0.29798 -0.29798 -0.29798 0.292061 0.213887 -0.29798 -0.162406 0.623896 -0.162406 -0.586081 -0.24058 -0.454155 0.288412 -0.0878802 0.790262 0.654687 -0.454155 0.423987 0.000311566 0.213887 -0.24058 0.366587 -0.528681 0.000311566 -0.166054 0.288412 -0.0304802 0.000311566 0.712088 0.288412 0.654687 0.366587 -0.131614 -0.497889 0.654687 -0.209788 0.000311566 0.288412 -0.0878802 0.156487 0.423987 -0.0742143 -0.0878802 
-0.0202711 -0.154989 -0.0202711 0.475881 0.439122 -0.0202711 -0.160822 0.625007 -0.160822 0.625007 0.625007 -0.00586373 0.135038 0.33533 -0.17523 0.128854 0.470048 -0.160822 0.625007 -0.206156 -0.340874 -0.0570305 -0.0570305 -0.0570305 0.470048 -0.17523 -0.0570305 0.625007 -0.00586373 0.625007 0.439122 -0.0202711 0.155278 -0.495833 0.304404 0.33533 -0.346707 0.155278 0.186204 0.000319398 -0.17523 -0.0202711 0.149445 0.475881 0.000319398 -0.340874 -0.495833 0.341163 0.000319398 -0.309948 -0.495833 -0.346707 0.149445 0.284163 0.135038 -0.346707 -0.361115 0.000319398 -0.495833 0.304404 -0.211989 0.186204 0.320923 0.304404 
-0.24058 0.257621 -0.24058 -0.528681 -0.586081 -0.24058 1.07836 -0.162406 1.07836 -0.162406 -0.162406 0.623896 -0.497889 0.790262 0.213887 0.125695 0.292061 1.07836 -0.162406 -0.664255 -0.166054 -0.29798 -0.29798 -0.29798 0.292061 0.213887 -0.29798 -0.162406 0.623896 -0.162406 -0.586081 -0.24058 -0.454155 0.288412 -0.0878802 0.790262 0.654687 -0.454155 0.423987 0.000311566 0.213887 -0.24058 0.366587 -0.528681 0.000311566 -0.166054 0.288412 -0.0304802 0.000311566 0.712088 0.288412 0.654687 0.366587 -0.131614 -0.497889 0.654687 -0.209788 0.000311566 0.288412 -0.0878802 0.156487 0.423987 -0.0742143 -0.0878802 
-0.0202711 -0.154989 -0.0202711 0.475881 0.439122 -0.0202711 -0.160822 0.625007 -0.160822 0.625007 0.625007 -0.00586373 0.135038 0.33533 -0.17523 0.128854 0.470048 -0.160822 0.625007 -0.206156 -0.340874 -0.0570305 -0.0570305 -0.0570305 0.470048 -0.17523 -0.0570305 0.625007 -0.00586373 0.625007 0.439122 -0.0202711 0.155278 -0.495833 0.304404 0.33533 -0.346707 0.155278 0.186204 0.000319398 -0.17523 -0.0202711 0.149445 0.475881 0.000319398 -0.340874 -0.495833 0.341163 0.000319398 -0.309948 -0.495833 -0.346707 0.149445 0.284163 0.135038 -0.346707 -0.361115 0.000319398 -0.495833 0.304404 -0.211989 0.186204 0.320923 0.304404 
