0.395295 0.381383 0.448254 0.391953 0.430533 0.435566 0.413817 0.570421 0.429207 0.282811 0.410898 0.478363 0.409563 0.37141 0.47774 0.43008 0.380641 0.391632 0.448504 0.407059 0.427784 0.428091 0.328111 0.330392 0.478296
0.4333 0.370047 0.418516 0.424996 0.421565 0.449351 0.433153 0.548262 0.418546 0.270477 0.429529 0.448867 0.427716 0.355514 0.448007 0.420933 0.371864 0.428459 0.420189 0.43636 0.414349 0.414657 0.354608 0.357798 0.445538
0.417317 0.371319 0.428059 0.419134 0.4245 0.443053 0.420547 0.566112 0.424638 0.265887 0.416778 0.458699 0.414714 0.359687 0.45774 0.423858 0.366898 0.412305 0.426151 0.425673 0.426886 0.427333 0.335963 0.339364 0.461875
0.427016 0.368645 0.423203 0.424867 0.422352 0.448039 0.428649 0.559919 0.421384 0.265945 0.424757 0.454223 0.422619 0.355533 0.453229 0.421647 0.367244 0.421786 0.422293 0.431692 0.42063 0.421084 0.343455 0.346986 0.45437
0.422725 0.369769 0.425324 0.422938 0.423923 0.445907 0.424516 0.564295 0.423325 0.265333 0.420602 0.456587 0.418423 0.357057 0.455578 0.423228 0.366622 0.41748 0.423953 0.42925 0.424408 0.424895 0.338754 0.342298 0.458554
0.42519 0.368967 0.424251 0.424413 0.423043 0.447297 0.426939 0.562352 0.422294 0.265465 0.422999 0.455441 0.420808 0.356032 0.454425 0.422331 0.366684 0.419899 0.423014 0.430589 0.422508 0.422993 0.340943 0.344508 0.456541
0.424001 0.369355 0.424759 0.423793 0.423577 0.446624 0.425677 0.563518 0.422868 0.265337 0.421735 0.456058 0.419538 0.356481 0.45504 0.422871 0.366607 0.418712 0.423462 0.429967 0.423572 0.424066 0.339667 0.343231 0.457641
0.424659 0.369123 0.424494 0.424191 0.423288 0.447018 0.426381 0.562943 0.422558 0.265384 0.422434 0.455743 0.420234 0.356211 0.454725 0.422578 0.366613 0.41936 0.423217 0.430299 0.423019 0.423512 0.340301 0.343869 0.457086
0.424326 0.369241 0.424626 0.424004 0.423452 0.446817 0.42601 0.563266 0.422726 0.265352 0.422063 0.455912 0.419862 0.356341 0.454893 0.422743 0.366605 0.419028 0.423341 0.430133 0.42332 0.423814 0.339947 0.343514 0.457386
0.424507 0.369175 0.424556 0.424114 0.423364 0.446929 0.426212 0.563099 0.422635 0.265367 0.422264 0.455824 0.420063 0.356267 0.454805 0.422654 0.366605 0.419207 0.423274 0.430221 0.423162 0.423655 0.340129 0.343697 0.45723
