0.363522 0.377145 0.383852 0.362366 0.38493 0.371759 0.3657 0.459605 0.381524 0.282811 0.363951 0.386962 0.366846 0.37141 0.390645 0.384492 0.376407 0.361016 0.386223 0.369669 0.380153 0.380449 0.328111 0.330392 0.391176
0.383325 0.374901 0.37558 0.381978 0.377195 0.381441 0.382919 0.444374 0.37565 0.284537 0.381489 0.373016 0.384603 0.370526 0.377073 0.376617 0.376321 0.380864 0.375695 0.381318 0.371712 0.372161 0.348322 0.351486 0.375374
0.374744 0.377894 0.380117 0.377169 0.38108 0.376972 0.374526 0.454967 0.380108 0.28311 0.373234 0.377857 0.37636 0.374265 0.382155 0.380426 0.37623 0.372229 0.379368 0.376354 0.378983 0.379452 0.337679 0.341086 0.383456
0.379382 0.37642 0.377926 0.38008 0.379066 0.379471 0.379194 0.450911 0.377867 0.28333 0.377919 0.375057 0.381113 0.372434 0.379431 0.378392 0.376399 0.376857 0.377335 0.37869 0.37507 0.375563 0.342126 0.34565 0.379198
0.37717 0.377272 0.378983 0.37887 0.380141 0.378257 0.376884 0.453371 0.379047 0.283091 0.375632 0.376234 0.378823 0.373437 0.380651 0.379454 0.37637 0.374631 0.378232 0.377535 0.377082 0.377575 0.339577 0.343124 0.381269
0.378325 0.376856 0.378463 0.379582 0.379587 0.378901 0.378102 0.452264 0.378458 0.283173 0.37685 0.375568 0.380056 0.372955 0.379997 0.378897 0.376393 0.375784 0.377738 0.378096 0.376053 0.376551 0.340754 0.344319 0.380206
0.377757 0.377079 0.378721 0.379256 0.379878 0.378581 0.377492 0.452873 0.378764 0.28312 0.376244 0.375874 0.379448 0.373206 0.380311 0.379185 0.376391 0.375212 0.37797 0.377812 0.376575 0.377072 0.340115 0.343681 0.380735
0.378049 0.376968 0.378592 0.379436 0.37973 0.378747 0.377807 0.45258 0.37861 0.283144 0.376559 0.375708 0.379766 0.373081 0.380147 0.379037 0.376393 0.375505 0.377847 0.377953 0.376309 0.376807 0.340424 0.343992 0.380466
0.377903 0.377026 0.378657 0.379349 0.379806 0.378663 0.377648 0.452735 0.378689 0.283131 0.376401 0.375788 0.379607 0.373145 0.380228 0.379113 0.376394 0.375358 0.377907 0.377881 0.376444 0.376941 0.340261 0.34383 0.380601
0.377978 0.376997 0.378624 0.379395 0.379768 0.378706 0.37773 0.452658 0.378649 0.283137 0.376483 0.375746 0.379689 0.373113 0.380186 0.379075 0.376394 0.375433 0.377875 0.377917 0.376375 0.376873 0.340341 0.34391 0.380532
