0.447343 0.496281 0.48241 0.480214 0.497506 0.323203 0.367685 0.278583 0.322775 0.279314 0.281255 0.279487 0.280141 0.279901 0.278984 0.278774 0.278422 0.280431 0.278172 0.276432 0.278336 0.278588 0.27709 0.279163 0.278213
0.396896 0.487142 0.525873 0.523161 0.488661 0.350886 0.445822 0.309602 0.351074 0.310591 0.313215 0.310824 0.311708 0.311385 0.310144 0.30986 0.309385 0.312101 0.309047 0.306696 0.309268 0.309609 0.307584 0.310387 0.309103
0.375409 0.515811 0.530097 0.527266 0.517788 0.327407 0.468591 0.304276 0.328 0.305313 0.308067 0.305558 0.306486 0.306146 0.304845 0.304547 0.304048 0.306897 0.303694 0.301228 0.303926 0.304284 0.30216 0.305099 0.303752
0.344358 0.532005 0.535514 0.532658 0.534382 0.314627 0.507479 0.304898 0.315638 0.305952 0.30875 0.3062 0.307143 0.306798 0.305476 0.305173 0.304666 0.307561 0.304306 0.301801 0.304542 0.304906 0.302748 0.305734 0.304366
0.314777 0.551046 0.53884 0.53598 0.553792 0.299112 0.542446 0.304579 0.300486 0.305636 0.308444 0.305885 0.306831 0.306485 0.305158 0.304854 0.304345 0.307251 0.303985 0.301471 0.304221 0.304586 0.302421 0.305417 0.304044
0.285969 0.569199 0.541999 0.53914 0.572262 0.284376 0.57796 0.30449 0.28606 0.305549 0.308359 0.305798 0.306745 0.306399 0.305071 0.304766 0.304257 0.307165 0.303896 0.30138 0.304133 0.304498 0.30233 0.30533 0.303956
0.258971 0.587033 0.545015 0.542159 0.590351 0.270204 0.611872 0.304367 0.272135 0.305426 0.308237 0.305675 0.306623 0.306276 0.304948 0.304644 0.304134 0.307042 0.303773 0.301257 0.30401 0.304375 0.302207 0.305207 0.303833
0.234407 0.603923 0.547973 0.545119 0.607427 0.257053 0.643562 0.304257 0.259165 0.305315 0.308125 0.305564 0.306511 0.306165 0.304837 0.304533 0.304023 0.306931 0.303662 0.301146 0.303899 0.304264 0.302097 0.305096 0.303722
0.212741 0.619502 0.550818 0.547967 0.623122 0.245182 0.672176 0.304148 0.24741 0.305206 0.308016 0.305456 0.306402 0.306056 0.304728 0.304424 0.303915 0.306822 0.303554 0.301039 0.303791 0.304156 0.301989 0.304988 0.303614
0.194197 0.633428 0.553485 0.550638 0.6371 0.234783 0.697207 0.304047 0.237067 0.305105 0.307914 0.305354 0.306301 0.305954 0.304627 0.304323 0.303814 0.30672 0.303453 0.300938 0.303689 0.304054 0.301888 0.304886 0.303512
0.178761 0.645506 0.55591 0.553065 0.649177 0.225929 0.718447 0.303955 0.228221 0.305013 0.307821 0.305262 0.306208 0.305862 0.304535 0.304231 0.303722 0.306628 0.303361 0.300846 0.303597 0.303962 0.301796 0.304794 0.30342
0.166222 0.655689 0.558046 0.555204 0.659318 0.218588 0.73599 0.303874 0.220852 0.304932 0.30774 0.305181 0.306127 0.305781 0.304454 0.30415 0.303641 0.306547 0.30328 0.300766 0.303516 0.303881 0.301716 0.304713 0.30334
0.156244 0.664062 0.559874 0.557034 0.667622 0.212642 0.750146 0.303805 0.214853 0.304862 0.30767 0.305111 0.306058 0.305711 0.304384 0.30408 0.303572 0.306477 0.303211 0.300697 0.303447 0.303812 0.301647 0.304644 0.30327
0.148435 0.670801 0.561395 0.558558 0.674276 0.207922 0.761353 0.303747 0.210065 0.304805 0.307612 0.305053 0.306 0.305653 0.304327 0.304023 0.303514 0.306419 0.303153 0.30064 0.30339 0.303754 0.301589 0.304586 0.303213
0.142404 0.676129 0.562633 0.559798 0.679513 0.204235 0.77009 0.3037 0.206303 0.304758 0.307565 0.305006 0.305953 0.305606 0.30428 0.303976 0.303467 0.306372 0.303106 0.300593 0.303343 0.303707 0.301543 0.304539 0.303166
0.137793 0.680282 0.563621 0.560786 0.683575 0.201392 0.776819 0.303663 0.203386 0.30472 0.307527 0.304969 0.305915 0.305569 0.304242 0.303938 0.30343 0.306334 0.303069 0.300556 0.303305 0.30367 0.301505 0.304501 0.303129
0.134294 0.683484 0.564396 0.561563 0.68669 0.199224 0.781954 0.303633 0.201145 0.30469 0.307497 0.304939 0.305885 0.305539 0.304213 0.303909 0.3034 0.306305 0.303039 0.300527 0.303276 0.303641 0.301476 0.304472 0.303099
0.131655 0.685932 0.564996 0.562164 0.689057 0.197583 0.785845 0.30361 0.199437 0.304668 0.307474 0.304916 0.305862 0.305516 0.30419 0.303886 0.303377 0.306282 0.303016 0.300504 0.303253 0.303618 0.301453 0.304449 0.303076
0.129673 0.68779 0.565457 0.562625 0.690844 0.196349 0.788778 0.303593 0.198143 0.30465 0.307457 0.304899 0.305845 0.305498 0.304172 0.303868 0.30336 0.306264 0.302999 0.300486 0.303236 0.3036 0.301436 0.304431 0.303059
0.128189 0.689195 0.565807 0.562976 0.692185 0.195425 0.790979 0.303579 0.197167 0.304636 0.307443 0.304885 0.305831 0.305485 0.304159 0.303855 0.303346 0.306251 0.302986 0.300473 0.303222 0.303587 0.301422 0.304418 0.303045
